old_path,model,implementation,dataset,context_mode,feature_set,purpose,scope,is_pipeline,is_benchmark,is_smoke,is_analysis,is_ablation,is_modality_missing,is_formal,is_official,is_paper_aligned,is_project_variant,entrypoint,referenced_configs,referenced_scripts,feature_path,output_path,candidate_new_path,risk_level,confidence,manual_review,notes,yaml_top_level_keys,model_key,model_variant,causal_flag,split,validation_session,test_session,seed,task,parent_base_config,pipeline_stages,checkpoint_path,runtime_keys,modality_settings,missing_modality_settings,provenance_evidence
configs/experiments/iemocap_clean_roberta_v1_8run.yaml,,unified,iemocap,causal_context,clean_roberta_features,formal,benchmark,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,,configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml|configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml|configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml|configs/baselines/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml|configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml|configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml|configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml|configs/baselines/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml|configs/pipeline/mmgcn/iemocap/causal_benchmark/val_sesXX.yaml|configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses01.yaml|configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses02.yaml|configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses03.yaml|configs/pipeline/mmgcn/iemocap/clean_roberta_v1/val_ses04.yaml|configs/pipeline/multidag_cl/iemocap/causal_benchmark/val_sesXX.yaml|configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses01.yaml|configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses02.yaml|configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses03.yaml|configs/pipeline/multidag_cl/iemocap/clean_roberta_v1/val_ses04.yaml,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,,configs/benchmarks/causal_unified/iemocap_clean_roberta_eight_run.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,schema_version|manifest_name|expected_run_count|execution|feature|protocol|provenance|runs,,,,,"[""Ses01"", ""Ses02"", ""Ses03"", ""Ses04""]",Ses05,,formal,,,best_model.pt,"[""execution"", ""protocol"", ""provenance""]",,,clean RoBERTa protocol/path/content
configs/experiments/original_merc/clean_fold_bases/dialoguegcn_clean.yaml,dialoguegcn,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,scripts/analysis/paper_aligned/analyze_original_merc_results.py,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,outputs,configs/dialoguegcn/paper_aligned/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_dialoguegcn,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,"[""text""]",,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/experiments/original_merc/clean_fold_bases/gsmcc_clean.yaml,gsmcc,project_variant,iemocap,full_context,clean_roberta_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,scripts/workflows/paper_aligned/train.py,,scripts/analysis/paper_aligned/analyze_original_merc_results.py,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,outputs,configs/gsmcc/project_variant/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,project_paper_oriented_gsmcc,PROJECT_VARIANT_NOT_PAPER_REPRODUCTION,,,,Ses05,42,formal,,,,,,,GS-MCC project_variant; not author_official; clean RoBERTa protocol/path/content
configs/experiments/original_merc/clean_fold_bases/mmgcn_clean.yaml,mmgcn,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,scripts/analysis/paper_aligned/analyze_original_merc_results.py,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,outputs,configs/mmgcn/paper_aligned/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_mmgcn,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,,,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/experiments/original_merc/clean_fold_bases/multidag_cl_clean.yaml,multidag_cl,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,scripts/analysis/paper_aligned/analyze_original_merc_results.py,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,outputs,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/fivefold_base.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_multidag_cl,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,,,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/experiments/original_merc/clean_screening/dialoguegcn_clean.yaml,dialoguegcn,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,outputs,configs/dialoguegcn/paper_aligned/iemocap/full_context/clean_roberta_features/dialoguegcn_clean.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_dialoguegcn,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,"[""text""]",,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/experiments/original_merc/clean_screening/gsmcc_clean.yaml,gsmcc,project_variant,iemocap,full_context,clean_roberta_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,scripts/workflows/paper_aligned/train.py,,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,outputs,configs/gsmcc/project_variant/iemocap/full_context/clean_roberta_features/gsmcc_clean.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,project_paper_oriented_gsmcc,PROJECT_VARIANT_NOT_PAPER_REPRODUCTION,,,,Ses05,42,formal,,,,,,,GS-MCC project_variant; not author_official; clean RoBERTa protocol/path/content
configs/experiments/original_merc/clean_screening/mmgcn_clean.yaml,mmgcn,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,outputs,configs/mmgcn/paper_aligned/iemocap/full_context/clean_roberta_features/mmgcn_clean.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_mmgcn,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,,,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/experiments/original_merc/clean_screening/multidag_cl_clean.yaml,multidag_cl,paper_aligned,iemocap,full_context,clean_roberta_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,data/processed/iemocap/IEMOCAP_features_clean_roberta_base_c8b8a37_utterance_mean_v1.pkl,outputs,configs/multidag_cl/paper_aligned/iemocap/full_context/clean_roberta_features/multidag_cl_clean.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_multidag_cl,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,,,paper_aligned project implementation; not author_official; clean RoBERTa protocol/path/content
configs/experiments/original_merc/legacy_fold_bases/dialoguegcn_legacy.yaml,dialoguegcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/dialoguegcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_dialoguegcn,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,"[""text""]",,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/experiments/original_merc/legacy_fold_bases/gsmcc_legacy.yaml,gsmcc,project_variant,iemocap,full_context,legacy_mmgcn_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/gsmcc/project_variant/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,project_paper_oriented_gsmcc,PROJECT_VARIANT_NOT_PAPER_REPRODUCTION,,,,Ses05,42,formal,,,,,,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/experiments/original_merc/legacy_fold_bases/mmgcn_legacy.yaml,mmgcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/mmgcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_mmgcn,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,,,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/experiments/original_merc/legacy_fold_bases/multidag_cl_legacy.yaml,multidag_cl,paper_aligned,iemocap,full_context,legacy_mmgcn_features,formal,model,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/fivefold_base.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_multidag_cl,noncausal_offline_full_context,,,,Ses05,42,formal,,,,,,,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/experiments/original_merc/pipeline_manifest.yaml,,,iemocap,full_context,,formal,benchmark,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/paper_aligned/run_pipeline.py,configs/experiments/original_merc/clean_fold_bases/dialoguegcn_clean.yaml|configs/experiments/original_merc/clean_fold_bases/gsmcc_clean.yaml|configs/experiments/original_merc/clean_fold_bases/mmgcn_clean.yaml|configs/experiments/original_merc/clean_fold_bases/multidag_cl_clean.yaml|configs/experiments/original_merc/clean_screening/dialoguegcn_clean.yaml|configs/experiments/original_merc/clean_screening/gsmcc_clean.yaml|configs/experiments/original_merc/clean_screening/mmgcn_clean.yaml|configs/experiments/original_merc/clean_screening/multidag_cl_clean.yaml|configs/experiments/original_merc/legacy_fold_bases/dialoguegcn_legacy.yaml|configs/experiments/original_merc/legacy_fold_bases/gsmcc_legacy.yaml|configs/experiments/original_merc/legacy_fold_bases/mmgcn_legacy.yaml|configs/experiments/original_merc/legacy_fold_bases/multidag_cl_legacy.yaml|configs/experiments/original_merc/screening/dialoguegcn_legacy.yaml|configs/experiments/original_merc/screening/gsmcc_legacy.yaml|configs/experiments/original_merc/screening/mmgcn_legacy.yaml|configs/experiments/original_merc/screening/multidag_cl_legacy.yaml|configs/smoke/original_repro/dialoguegcn_clean.yaml|configs/smoke/original_repro/dialoguegcn_legacy.yaml|configs/smoke/original_repro/gsmcc_clean.yaml|configs/smoke/original_repro/gsmcc_legacy.yaml|configs/smoke/original_repro/mmgcn_clean.yaml|configs/smoke/original_repro/mmgcn_legacy.yaml|configs/smoke/original_repro/multidag_cl_clean.yaml|configs/smoke/original_repro/multidag_cl_legacy.yaml,scripts/workflows/paper_aligned/run_pipeline.py,,outputs,configs/benchmarks/original_merc/pipeline_manifest.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,version|output|protocol|stages|top2_policy|top2_selection_file|clean_fold_candidates,,,,,,,,formal,,"[""smoke"", ""legacy_paper_adjacent_screening"", ""clean_screening"", ""legacy_folds"", ""clean_folds"", ""top2""]",,"[""protocol""]",,,
configs/experiments/original_merc/screening/dialoguegcn_legacy.yaml,dialoguegcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,screening,model,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/dialoguegcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_dialoguegcn,noncausal_offline_full_context,,,,Ses05,42,screening,,,,,"[""text""]",,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/experiments/original_merc/screening/gsmcc_legacy.yaml,gsmcc,project_variant,iemocap,full_context,legacy_mmgcn_features,screening,model,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/gsmcc/project_variant/iemocap/full_context/legacy_mmgcn_features/screening.yaml,high,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,project_paper_oriented_gsmcc,PROJECT_VARIANT_NOT_PAPER_REPRODUCTION,,,,Ses05,42,screening,,,,,,,GS-MCC project_variant; not author_official; legacy MMGCN-style feature path/content
configs/experiments/original_merc/screening/mmgcn_legacy.yaml,mmgcn,paper_aligned,iemocap,full_context,legacy_mmgcn_features,screening,model,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/mmgcn/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_mmgcn,noncausal_offline_full_context,,,,Ses05,42,screening,,,,,,,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/experiments/original_merc/screening/multidag_cl_legacy.yaml,multidag_cl,paper_aligned,iemocap,full_context,legacy_mmgcn_features,screening,model,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,scripts/workflows/paper_aligned/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/multidag_cl/paper_aligned/iemocap/full_context/legacy_mmgcn_features/screening.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,run_name|profile|model|dataset|training|optimizer|scheduler|system|output,original_repro_multidag_cl,noncausal_offline_full_context,,,,Ses05,42,screening,,,,,,,paper_aligned project implementation; not author_official; legacy MMGCN-style feature path/content
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_A.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,configs/train_mmgcn_m3ed.yaml,,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_a.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph|modality,MMGCN,,full,,,,42,modality_ablation,configs/train_mmgcn_m3ed.yaml,,,"[""graph""]","[""audio""]",,
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_AV.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,configs/train_mmgcn_m3ed.yaml,,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_av.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph|modality,MMGCN,,full,,,,42,modality_ablation,configs/train_mmgcn_m3ed.yaml,,,"[""graph""]","[""audio"", ""visual""]",,
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_T.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,configs/train_mmgcn_m3ed.yaml,,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_t.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph|modality,MMGCN,,full,,,,42,modality_ablation,configs/train_mmgcn_m3ed.yaml,,,"[""graph""]","[""text""]",,
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TA.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,configs/train_mmgcn_m3ed.yaml,,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_ta.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph|modality,MMGCN,,full,,,,42,modality_ablation,configs/train_mmgcn_m3ed.yaml,,,"[""graph""]","[""text"", ""audio""]",,
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TAV.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,configs/train_mmgcn_m3ed.yaml,,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_tav.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph|modality,MMGCN,,full,,,,42,modality_ablation,configs/train_mmgcn_m3ed.yaml,,,"[""graph""]","[""text"", ""audio"", ""visual""]",,
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_TV.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,configs/train_mmgcn_m3ed.yaml,,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_tv.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph|modality,MMGCN,,full,,,,42,modality_ablation,configs/train_mmgcn_m3ed.yaml,,,"[""graph""]","[""text"", ""visual""]",,
configs/modality_ablation/m3ed/mmgcn/train_mmgcn_m3ed_V.yaml,mmgcn,unified,m3ed,full_context,m3ed_features,modality_ablation,model,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,configs/train_mmgcn_m3ed.yaml,,data/processed/M3ED/features/Asent_wav2vec_zh2chmed2e5last-Vsent_avg_affectdenseface-Lsent_cls_robert_wwm_base_chinese4chmed.pkl,outputs,configs/mmgcn/unified/m3ed/full_context/m3ed_features/modality_ablation_v.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,project|system|dataset|model|train|logging|notes|graph|modality,MMGCN,,full,,,,42,modality_ablation,configs/train_mmgcn_m3ed.yaml,,,"[""graph""]","[""visual""]",,
configs/modality_ablation/train_mmgcn_iemocap_official_TA_smoke.yaml,mmgcn,unified,iemocap,full_context,legacy_mmgcn_features,modality_ablation,model,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,scripts/models/mmgcn/unified/train.py,,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,outputs,configs/mmgcn/unified/iemocap/full_context/legacy_mmgcn_features/modality_ablation_smoke.yaml,medium,high,NO,Smoke evidence: experiment identity marks smoke and train.max_epochs=1; purpose remains modality_ablation; no YAML move or edit.,project|system|dataset|model|train|logging|graph|modality,MMGCN,,full,,,,42,modality_ablation,,,,"[""graph""]","[""text"", ""audio""]",,legacy MMGCN-style feature path/content
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_official_prefix.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_dialoguegcn,,true,"[""val"", ""test""]",,,,formal,configs/baselines/dialoguegcn/iemocap/causal_benchmark/official_prefix.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses01.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses01.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses01.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_dialoguegcn,,true,"[""val"", ""test""]",,,,formal,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses01.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses02.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses02.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses02.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_dialoguegcn,,true,"[""val"", ""test""]",,,,formal,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses02.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses03.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses03.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses03.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_dialoguegcn,,true,"[""val"", ""test""]",,,,formal,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses03.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
configs/pipeline/dialoguegcn/iemocap/causal_benchmark/val_ses04.yaml,dialoguegcn,unified,iemocap,causal_context,legacy_mmgcn_features,formal,pipeline,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,scripts/workflows/run_pipeline.py,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses04.yaml,,third_party/MMGCN_official/IEMOCAP_features/IEMOCAP_features.pkl,,configs/benchmarks/causal_unified/pipelines/dialoguegcn/legacy_mmgcn_features/val_ses04.yaml,medium,high,NO,Content-derived classification; no YAML move or edit in Phase 4A.,causal|causal_contract_version|project|dataset|model|execution|run_control|train|evaluation|analysis_tables|single_run_analysis|missing_modalities|multi_run_training_curves|multi_run_final_analysis,causal_dialoguegcn,,true,"[""val"", ""test""]",,,,formal,configs/baselines/dialoguegcn/iemocap/causal_benchmark/val_ses04.yaml,,best_model.pt,"[""causal"", ""causal_contract_version"", ""evaluation"", ""execution"", ""missing_modalities"", ""run_control""]",,,legacy MMGCN-style feature path/content
